task_source_id,candidate_id,candidate_set_id,branch_id,panel_task_family,source_split,source_kind,source_edge,window_tag,source_reference,task_role_semantics,obstacle_distance_band,road_width_band,curvature_band,dynamics_band,initial_speed_band,same_current_constraint,history_intervention_candidate,warmup_mode,warmup_duration_seconds,obstacle_reveal_delay_seconds,recent_window_seconds,older_history_offset_seconds,diagnostic_delay_seconds,terminal_margin_bucket,materialization_semantics,proxy_template_family,generated_source_row,paper_validity_claim,eval_seed,support_seed_count,required_seed_support,seed_support_count,seed_support_pass,original_obstacle_distance_range,original_obstacle_half_width_range,original_obstacle_max_threshold_score,repaired_obstacle_distance_range,repaired_obstacle_half_width_range,repaired_obstacle_max_threshold_score,distance_window_width,half_width_window_width,threshold_score_escalated,scenario_filter_seed_robust_after,repair_reason
m2063-osd-osd_v0_0075_t2,osd_v0_0075_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_drive_brake_asymmetry_older_history,T2_same_current_different_older_history|same_current_drive_brake_asymmetry_older_history|medium|tight|straight_or_low|actuator_delay|high,m2060_t2_027,osd_v0_0075_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,actuator_delay,high,true,true,none,0.0,0.0,0.25,1.5,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,207375,5,5,5,True,13.069444:13.069444,0.282143:0.282143,0.25,10.944444:22.944444,0.413095:1.213095,0.25,12.0,0.8,False,True,seed_robust_window_found
m2063-osd-osd_v0_0076_t2,osd_v0_0076_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_rear_lateral_authority_older_history,T2_same_current_different_older_history|same_current_rear_lateral_authority_older_history|late|generous|moderate|nominal_mu|low,m2060_t2_028,osd_v0_0076_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,nominal_mu,low,true,true,none,0.0,0.0,0.5,1.5,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207376,5,5,5,True,7.034722:7.034722,0.446429:0.446429,0.25,1.000000:7.034722,0.200000:0.994048,0.25,6.034722222222223,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0077_t2,osd_v0_0077_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_mixed_authority_older_history,T2_same_current_different_older_history|same_current_mixed_authority_older_history|early|nominal|high|low_mu|nominal,m2060_t2_029,osd_v0_0077_t2,same_current_same_recent_window_different_older_history,early,nominal,high,low_mu,nominal,true,true,none,0.0,0.0,1.0,1.5,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207377,5,5,5,True,8.131944:8.131944,0.638095:0.638095,0.25,1.000000:8.680556,0.200000:0.994048,0.25,7.680555555555557,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0078_t2,osd_v0_0078_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_brake_authority_older_history,T2_same_current_different_older_history|same_current_brake_authority_older_history|medium|tight|straight_or_low|mixed_mu|high,m2060_t2_030,osd_v0_0078_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,mixed_mu,high,true,true,none,0.0,0.0,0.25,2.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,207378,5,5,5,True,19.104167:19.104167,0.309524:0.309524,0.25,9.847222:21.847222,0.555952:1.350000,0.25,12.0,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0079_t2,osd_v0_0079_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_yaw_authority_older_history,T2_same_current_different_older_history|same_current_yaw_authority_older_history|late|generous|moderate|actuator_delay|low,m2060_t2_031,osd_v0_0079_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,actuator_delay,low,true,true,none,0.0,0.0,0.5,2.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,207379,5,5,5,True,3.743056:3.743056,0.200000:0.200000,1.0,1.000000:10.875000,0.200000:0.994048,1.0,9.875,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0080_t2,osd_v0_0080_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_steer_lag_older_history,T2_same_current_different_older_history|same_current_steer_lag_older_history|early|nominal|high|nominal_mu|nominal,m2060_t2_032,osd_v0_0080_t2,same_current_same_recent_window_different_older_history,early,nominal,high,nominal_mu,nominal,true,true,none,0.0,0.0,1.0,2.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,207380,5,5,5,True,7.034722:7.034722,0.419048:0.419048,0.25,1.000000:7.583333,0.200000:0.994048,0.25,6.583333333333334,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0081_t2,osd_v0_0081_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_drive_brake_asymmetry_older_history,T2_same_current_different_older_history|same_current_drive_brake_asymmetry_older_history|medium|tight|straight_or_low|low_mu|high,m2060_t2_033,osd_v0_0081_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,low_mu,high,true,true,none,0.0,0.0,0.25,3.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,207381,5,5,5,True,16.361111:16.361111,1.130952:1.130952,0.25,12.590278:24.590278,0.522619:1.322619,0.25,12.0,0.8,False,True,seed_robust_window_found
m2063-osd-osd_v0_0082_t2,osd_v0_0082_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_rear_lateral_authority_older_history,T2_same_current_different_older_history|same_current_rear_lateral_authority_older_history|late|generous|moderate|mixed_mu|low,m2060_t2_034,osd_v0_0082_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,mixed_mu,low,true,true,none,0.0,0.0,0.5,3.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207382,5,5,5,True,9.777778:9.777778,1.158333:1.158333,0.25,1.618056:13.618056,0.200000:0.994048,0.25,12.0,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0083_t2,osd_v0_0083_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_mixed_authority_older_history,T2_same_current_different_older_history|same_current_mixed_authority_older_history|early|nominal|high|actuator_delay|nominal,m2060_t2_035,osd_v0_0083_t2,same_current_same_recent_window_different_older_history,early,nominal,high,actuator_delay,nominal,true,true,none,0.0,0.0,1.0,3.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207383,5,5,5,True,7.583333:7.583333,0.501190:0.501190,0.25,1.000000:8.680556,0.200000:0.994048,0.25,7.680555555555557,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0084_t2,osd_v0_0084_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_brake_authority_older_history,T2_same_current_different_older_history|same_current_brake_authority_older_history|medium|tight|straight_or_low|nominal_mu|high,m2060_t2_036,osd_v0_0084_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,nominal_mu,high,true,true,none,0.0,0.0,0.25,1.5,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,207384,5,5,5,True,19.104167:19.104167,0.720238:0.720238,0.25,8.131944:20.131944,0.221429:1.021429,0.25,11.999999999999998,0.8,False,True,seed_robust_window_found
m2063-osd-osd_v0_0085_t2,osd_v0_0085_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_yaw_authority_older_history,T2_same_current_different_older_history|same_current_yaw_authority_older_history|late|generous|moderate|low_mu|low,m2060_t2_037,osd_v0_0085_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,low_mu,low,true,true,none,0.0,0.0,0.5,1.5,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,207385,5,5,5,True,7.034722:7.034722,0.501190:0.501190,0.25,1.000000:11.972222,0.200000:0.994048,0.25,10.972222222222223,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0086_t2,osd_v0_0086_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_steer_lag_older_history,T2_same_current_different_older_history|same_current_steer_lag_older_history|early|nominal|high|mixed_mu|nominal,m2060_t2_038,osd_v0_0086_t2,same_current_same_recent_window_different_older_history,early,nominal,high,mixed_mu,nominal,true,true,none,0.0,0.0,1.0,1.5,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,207386,5,5,5,True,8.131944:8.131944,0.638095:0.638095,0.25,1.000000:8.680556,0.200000:0.994048,0.25,7.680555555555557,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0087_t2,osd_v0_0087_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_drive_brake_asymmetry_older_history,T2_same_current_different_older_history|same_current_drive_brake_asymmetry_older_history|medium|tight|straight_or_low|actuator_delay|high,m2060_t2_039,osd_v0_0087_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,actuator_delay,high,true,true,none,0.0,0.0,0.25,2.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,207387,5,5,5,True,15.263889:15.263889,0.857143:0.857143,0.25,9.847222:21.847222,0.555952:1.350000,0.25,12.0,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0088_t2,osd_v0_0088_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_rear_lateral_authority_older_history,T2_same_current_different_older_history|same_current_rear_lateral_authority_older_history|late|generous|moderate|nominal_mu|low,m2060_t2_040,osd_v0_0088_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,nominal_mu,low,true,true,none,0.0,0.0,0.5,2.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207388,5,5,5,True,4.291667:4.291667,0.200000:0.200000,1.0,1.000000:7.034722,0.200000:0.994048,1.0,6.034722222222223,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0089_t2,osd_v0_0089_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_mixed_authority_older_history,T2_same_current_different_older_history|same_current_mixed_authority_older_history|early|nominal|high|low_mu|nominal,m2060_t2_041,osd_v0_0089_t2,same_current_same_recent_window_different_older_history,early,nominal,high,low_mu,nominal,true,true,none,0.0,0.0,1.0,2.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207389,5,5,5,True,8.131944:8.131944,0.638095:0.638095,0.25,1.000000:8.680556,0.200000:0.994048,0.25,7.680555555555557,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0090_t2,osd_v0_0090_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_brake_authority_older_history,T2_same_current_different_older_history|same_current_brake_authority_older_history|medium|tight|straight_or_low|mixed_mu|high,m2060_t2_042,osd_v0_0090_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,mixed_mu,high,true,true,none,0.0,0.0,0.25,3.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,207390,5,5,5,True,20.201389:20.201389,0.610714:0.610714,0.25,12.041667:24.041667,0.303571:1.103571,0.25,12.0,0.8,False,True,seed_robust_window_found
m2063-osd-osd_v0_0091_t2,osd_v0_0091_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_yaw_authority_older_history,T2_same_current_different_older_history|same_current_yaw_authority_older_history|late|generous|moderate|actuator_delay|low,m2060_t2_043,osd_v0_0091_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,actuator_delay,low,true,true,none,0.0,0.0,0.5,3.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,207391,5,5,5,True,4.840278:4.840278,0.200000:0.200000,0.25,1.000000:10.326389,0.200000:0.994048,0.5,9.32638888888889,0.7940476190476191,True,True,seed_robust_window_found
m2063-osd-osd_v0_0092_t2,osd_v0_0092_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_steer_lag_older_history,T2_same_current_different_older_history|same_current_steer_lag_older_history|early|nominal|high|nominal_mu|nominal,m2060_t2_044,osd_v0_0092_t2,same_current_same_recent_window_different_older_history,early,nominal,high,nominal_mu,nominal,true,true,none,0.0,0.0,1.0,3.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,207392,5,5,5,True,6.486111:6.486111,0.336905:0.336905,0.25,1.000000:8.131944,0.200000:0.994048,0.25,7.131944444444445,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0093_t2,osd_v0_0093_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_drive_brake_asymmetry_older_history,T2_same_current_different_older_history|same_current_drive_brake_asymmetry_older_history|medium|tight|straight_or_low|low_mu|high,m2060_t2_045,osd_v0_0093_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,low_mu,high,true,true,none,0.0,0.0,0.25,1.5,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,207393,5,5,5,True,15.812500:15.812500,1.158333:1.158333,0.25,12.041667:24.041667,0.276190:1.076190,0.25,12.0,0.8,False,True,seed_robust_window_found
m2063-osd-osd_v0_0094_t2,osd_v0_0094_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_rear_lateral_authority_older_history,T2_same_current_different_older_history|same_current_rear_lateral_authority_older_history|late|generous|moderate|mixed_mu|low,m2060_t2_046,osd_v0_0094_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,mixed_mu,low,true,true,none,0.0,0.0,0.5,1.5,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207394,5,5,5,True,6.486111:6.486111,0.391667:0.391667,0.25,1.000000:11.972222,0.200000:0.994048,0.5,10.972222222222223,0.7940476190476191,True,True,seed_robust_window_found
m2063-osd-osd_v0_0095_t2,osd_v0_0095_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_mixed_authority_older_history,T2_same_current_different_older_history|same_current_mixed_authority_older_history|early|nominal|high|actuator_delay|nominal,m2060_t2_047,osd_v0_0095_t2,same_current_same_recent_window_different_older_history,early,nominal,high,actuator_delay,nominal,true,true,none,0.0,0.0,1.0,1.5,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207395,5,5,5,True,7.034722:7.034722,0.227381:0.227381,0.25,1.000000:8.680556,0.200000:0.994048,0.25,7.680555555555557,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0096_t2,osd_v0_0096_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_brake_authority_older_history,T2_same_current_different_older_history|same_current_brake_authority_older_history|medium|tight|straight_or_low|nominal_mu|high,m2060_t2_048,osd_v0_0096_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,nominal_mu,high,true,true,none,0.0,0.0,0.25,2.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,207396,5,5,5,True,10.875000:10.875000,0.638095:0.638095,0.25,9.298611:21.298611,0.200000:0.994048,0.25,12.0,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0097_t2,osd_v0_0097_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_yaw_authority_older_history,T2_same_current_different_older_history|same_current_yaw_authority_older_history|late|generous|moderate|low_mu|low,m2060_t2_049,osd_v0_0097_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,low_mu,low,true,true,none,0.0,0.0,0.5,2.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,207397,5,5,5,True,8.680556:8.680556,0.473810:0.473810,0.25,1.000000:12.520833,0.200000:0.994048,0.25,11.520833333333334,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0098_t2,osd_v0_0098_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_steer_lag_older_history,T2_same_current_different_older_history|same_current_steer_lag_older_history|early|nominal|high|mixed_mu|nominal,m2060_t2_050,osd_v0_0098_t2,same_current_same_recent_window_different_older_history,early,nominal,high,mixed_mu,nominal,true,true,none,0.0,0.0,1.0,2.0,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,207398,5,5,5,True,8.131944:8.131944,0.638095:0.638095,0.25,1.000000:8.680556,0.200000:0.994048,0.25,7.680555555555557,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0099_t2,osd_v0_0099_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_drive_brake_asymmetry_older_history,T2_same_current_different_older_history|same_current_drive_brake_asymmetry_older_history|medium|tight|straight_or_low|actuator_delay|high,m2060_t2_051,osd_v0_0099_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,actuator_delay,high,true,true,none,0.0,0.0,0.25,3.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,207399,5,5,5,True,18.555556:18.555556,0.227381:0.227381,0.25,10.395833:22.395833,0.221429:1.021429,0.25,12.0,0.8,False,True,seed_robust_window_found
m2063-osd-osd_v0_0100_t2,osd_v0_0100_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_rear_lateral_authority_older_history,T2_same_current_different_older_history|same_current_rear_lateral_authority_older_history|late|generous|moderate|nominal_mu|low,m2060_t2_052,osd_v0_0100_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,nominal_mu,low,true,true,none,0.0,0.0,0.5,3.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207400,5,5,5,True,4.291667:4.291667,0.200000:0.200000,1.0,1.000000:6.486111,0.200000:0.994048,1.0,5.486111111111112,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0101_t2,osd_v0_0101_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_mixed_authority_older_history,T2_same_current_different_older_history|same_current_mixed_authority_older_history|early|nominal|high|low_mu|nominal,m2060_t2_053,osd_v0_0101_t2,same_current_same_recent_window_different_older_history,early,nominal,high,low_mu,nominal,true,true,none,0.0,0.0,1.0,3.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207401,5,5,5,True,8.131944:8.131944,0.638095:0.638095,0.25,1.000000:8.680556,0.200000:0.994048,0.25,7.680555555555557,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0102_t2,osd_v0_0102_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_brake_authority_older_history,T2_same_current_different_older_history|same_current_brake_authority_older_history|medium|tight|straight_or_low|mixed_mu|high,m2060_t2_054,osd_v0_0102_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,mixed_mu,high,true,true,none,0.0,0.0,0.25,1.5,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,207402,5,5,5,True,22.395833:22.395833,1.076190:1.076190,0.25,9.847222:21.847222,0.446429:1.246429,0.25,12.0,0.7999999999999999,False,True,seed_robust_window_found
m2063-osd-osd_v0_0103_t2,osd_v0_0103_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_yaw_authority_older_history,T2_same_current_different_older_history|same_current_yaw_authority_older_history|late|generous|moderate|actuator_delay|low,m2060_t2_055,osd_v0_0103_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,actuator_delay,low,true,true,none,0.0,0.0,0.5,1.5,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,207403,5,5,5,True,5.937500:5.937500,0.200000:0.200000,0.25,2.166667:14.166667,0.200000:0.994048,0.25,12.0,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0104_t2,osd_v0_0104_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_steer_lag_older_history,T2_same_current_different_older_history|same_current_steer_lag_older_history|early|nominal|high|nominal_mu|nominal,m2060_t2_056,osd_v0_0104_t2,same_current_same_recent_window_different_older_history,early,nominal,high,nominal_mu,nominal,true,true,none,0.0,0.0,1.0,1.5,0.0,,smoke_proxy,t4_actuator_delay_response,true,false,207404,5,5,5,True,7.583333:7.583333,0.583333:0.583333,0.25,1.000000:8.680556,0.200000:0.994048,0.25,7.680555555555557,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0105_t2,osd_v0_0105_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_drive_brake_asymmetry_older_history,T2_same_current_different_older_history|same_current_drive_brake_asymmetry_older_history|medium|tight|straight_or_low|low_mu|high,m2060_t2_057,osd_v0_0105_t2,same_current_same_recent_window_different_older_history,medium,tight,straight_or_low,low_mu,high,true,true,none,0.0,0.0,0.25,2.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,207405,5,5,5,True,19.104167:19.104167,0.309524:0.309524,0.25,12.041667:24.041667,0.221429:1.021429,0.25,12.0,0.8,False,True,seed_robust_window_found
m2063-osd-osd_v0_0106_t2,osd_v0_0106_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_rear_lateral_authority_older_history,T2_same_current_different_older_history|same_current_rear_lateral_authority_older_history|late|generous|moderate|mixed_mu|low,m2060_t2_058,osd_v0_0106_t2,same_current_same_recent_window_different_older_history,late,generous,moderate,mixed_mu,low,true,true,none,0.0,0.0,0.5,2.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207406,5,5,5,True,3.194444:3.194444,0.200000:0.200000,1.0,1.000000:12.520833,0.200000:0.994048,1.0,11.520833333333334,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0107_t2,osd_v0_0107_t2,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T2_same_current_different_older_history,public_debug,same_current_mixed_authority_older_history,T2_same_current_different_older_history|same_current_mixed_authority_older_history|early|nominal|high|actuator_delay|nominal,m2060_t2_059,osd_v0_0107_t2,same_current_same_recent_window_different_older_history,early,nominal,high,actuator_delay,nominal,true,true,none,0.0,0.0,1.0,2.0,0.0,,smoke_proxy,t5_near_boundary_warmup,true,false,207407,5,5,5,True,8.131944:8.131944,0.638095:0.638095,0.25,1.000000:8.680556,0.200000:0.994048,0.25,7.680555555555557,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0108_t3,osd_v0_0108_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_brake_authority_probe,T3_active_diagnostic_warmup|warmup_brake_authority_probe|late|generous|moderate|low_mu|low,m2060_t3_000,osd_v0_0108_t3,active_diagnostic_warmup_before_obstacle_reveal,late,generous,moderate,low_mu,low,false,true,brake_tap,0.5,0.2,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,207408,5,5,5,True,7.034722:7.034722,0.227381:0.227381,0.25,1.000000:11.423611,0.200000:0.994048,0.25,10.423611111111112,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0109_t3,osd_v0_0109_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_yaw_authority_probe,T3_active_diagnostic_warmup|warmup_yaw_authority_probe|early|nominal|high|mixed_mu|nominal,m2060_t3_001,osd_v0_0109_t3,active_diagnostic_warmup_before_obstacle_reveal,early,nominal,high,mixed_mu,nominal,false,true,steer_pulse,0.5,0.5,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,207409,5,5,5,True,7.034722:7.034722,0.473810:0.473810,0.25,1.000000:8.680556,0.200000:0.994048,0.25,7.680555555555557,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0110_t3,osd_v0_0110_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_steering_lag_probe,T3_active_diagnostic_warmup|warmup_steering_lag_probe|medium|tight|straight_or_low|actuator_delay|high,m2060_t3_002,osd_v0_0110_t3,active_diagnostic_warmup_before_obstacle_reveal,medium,tight,straight_or_low,actuator_delay,high,false,true,throttle_release,1.0,1.0,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,207410,5,5,5,True,13.618056:13.618056,0.692857:0.692857,0.25,11.972222:23.972222,0.413095:1.213095,0.25,11.999999999999998,0.8,False,True,seed_robust_window_found
m2063-osd-osd_v0_0111_t3,osd_v0_0111_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_throttle_release_response,T3_active_diagnostic_warmup|warmup_throttle_release_response|late|generous|moderate|nominal_mu|low,m2060_t3_003,osd_v0_0111_t3,active_diagnostic_warmup_before_obstacle_reveal,late,generous,moderate,nominal_mu,low,false,true,brake_plus_steer,1.0,0.2,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,207411,5,5,5,True,4.291667:4.291667,0.200000:0.200000,1.0,1.000000:5.937500,0.200000:0.994048,1.0,4.9375,0.7940476190476191,False,True,seed_robust_window_found
m2063-osd-osd_v0_0112_t3,osd_v0_0112_t3,paper_route_outcome_supported_decisive_task_candidates_v0,paper_route_outcome_supported_decisive_task_distribution,T3_active_diagnostic_warmup,public_debug,warmup_combined_brake_steer_probe,T3_active_diagnostic_warmup|warmup_combined_brake_steer_probe|early|nominal|high|low_mu|nominal,m2060_t3_004,osd_v0_0112_t3,active_diagnostic_warmup_before_obstacle_reveal,early,nominal,high,low_mu,nominal,false,true,brake_tap,1.5,0.5,0.0,0.0,0.0,,smoke_proxy,t4_staged_warmup_capability,true,false,207412,5,5,5,True,8.131944:8.131944,0.638095:0.638095,0.25,1.000000:8.680556,0.200000:0.994048,0.25,7.680555555555557,0.7940476190476191,False,True,seed_robust_window_found
